date,brand,trend_direction,trend_slope,forecast_7,forecast_30,forecast_90
2026-04-04,zomato,Declining,-0.1349,"[-0.5267, -0.5671, -0.6076, -0.6481, -0.6886, -0.729, -0.7695]","[-0.5267, -0.5671, -0.6076, -0.6481, -0.6886, -0.729, -0.7695, -0.81, -0.8505, -0.891, -0.9314, -0.9719, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.5267, -0.5671, -0.6076, -0.6481, -0.6886, -0.729, -0.7695, -0.81, -0.8505, -0.891, -0.9314, -0.9719, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,swiggy,Improving,0.3,"[0.8533, 0.9433, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8533, 0.9433, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8533, 0.9433, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-04,firstcry,Improving,0.0357,"[-0.24, -0.2293, -0.2186, -0.2079, -0.1971, -0.1864, -0.1757]","[-0.24, -0.2293, -0.2186, -0.2079, -0.1971, -0.1864, -0.1757, -0.165, -0.1543, -0.1436, -0.1329, -0.1221, -0.1114, -0.1007, -0.09, -0.0793, -0.0686, -0.0579, -0.0471, -0.0364, -0.0257, -0.015, -0.0043, 0.0064, 0.0171, 0.0279, 0.0386, 0.0493, 0.06, 0.0707]","[-0.24, -0.2293, -0.2186, -0.2079, -0.1971, -0.1864, -0.1757, -0.165, -0.1543, -0.1436, -0.1329, -0.1221, -0.1114, -0.1007, -0.09, -0.0793, -0.0686, -0.0579, -0.0471, -0.0364, -0.0257, -0.015, -0.0043, 0.0064, 0.0171, 0.0279, 0.0386, 0.0493, 0.06, 0.0707, 0.0814, 0.0921, 0.1029, 0.1136, 0.1243, 0.135, 0.1457, 0.1564, 0.1671, 0.1779, 0.1886, 0.1993, 0.21, 0.2207, 0.2314, 0.2421, 0.2529, 0.2636, 0.2743, 0.285, 0.2957, 0.3064, 0.3171, 0.3279, 0.3386, 0.3493, 0.36, 0.3707, 0.3814, 0.3921, 0.4029, 0.4136, 0.4243, 0.435, 0.4457, 0.4564, 0.4671, 0.4779, 0.4886, 0.4993, 0.51, 0.5207, 0.5314, 0.5421, 0.5529, 0.5636, 0.5743, 0.585, 0.5957, 0.6064, 0.6171, 0.6279, 0.6386, 0.6493, 0.66, 0.6707, 0.6814, 0.6921, 0.7029, 0.7136]"
2026-04-04,lenskart,Declining,-0.1286,"[-0.345, -0.3836, -0.4221, -0.4607, -0.4993, -0.5379, -0.5764]","[-0.345, -0.3836, -0.4221, -0.4607, -0.4993, -0.5379, -0.5764, -0.615, -0.6536, -0.6921, -0.7307, -0.7693, -0.8079, -0.8464, -0.885, -0.9236, -0.9621, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.345, -0.3836, -0.4221, -0.4607, -0.4993, -0.5379, -0.5764, -0.615, -0.6536, -0.6921, -0.7307, -0.7693, -0.8079, -0.8464, -0.885, -0.9236, -0.9621, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,tata 1mg,Improving,0.15,"[0.875, 0.92, 0.965, 1.0, 1.0, 1.0, 1.0]","[0.875, 0.92, 0.965, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.875, 0.92, 0.965, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-04,delhivery,Improving,0.1,"[0.61, 0.64, 0.67, 0.7, 0.73, 0.76, 0.79]","[0.61, 0.64, 0.67, 0.7, 0.73, 0.76, 0.79, 0.82, 0.85, 0.88, 0.91, 0.94, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.61, 0.64, 0.67, 0.7, 0.73, 0.76, 0.79, 0.82, 0.85, 0.88, 0.91, 0.94, 0.97, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-04,shiprocket,Improving,0.5,"[0.66, 0.81, 0.96, 1.0, 1.0, 1.0, 1.0]","[0.66, 0.81, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.66, 0.81, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-04,h&m india,Declining,-0.0165,"[0.26, 0.2551, 0.2501, 0.2452, 0.2403, 0.2353, 0.2304]","[0.26, 0.2551, 0.2501, 0.2452, 0.2403, 0.2353, 0.2304, 0.2255, 0.2205, 0.2156, 0.2106, 0.2057, 0.2008, 0.1958, 0.1909, 0.186, 0.181, 0.1761, 0.1712, 0.1662, 0.1613, 0.1564, 0.1514, 0.1465, 0.1416, 0.1366, 0.1317, 0.1268, 0.1218, 0.1169]","[0.26, 0.2551, 0.2501, 0.2452, 0.2403, 0.2353, 0.2304, 0.2255, 0.2205, 0.2156, 0.2106, 0.2057, 0.2008, 0.1958, 0.1909, 0.186, 0.181, 0.1761, 0.1712, 0.1662, 0.1613, 0.1564, 0.1514, 0.1465, 0.1416, 0.1366, 0.1317, 0.1268, 0.1218, 0.1169, 0.1119, 0.107, 0.1021, 0.0971, 0.0922, 0.0873, 0.0823, 0.0774, 0.0725, 0.0675, 0.0626, 0.0577, 0.0527, 0.0478, 0.0429, 0.0379, 0.033, 0.0281, 0.0231, 0.0182, 0.0132, 0.0083, 0.0034, -0.0016, -0.0065, -0.0114, -0.0164, -0.0213, -0.0262, -0.0312, -0.0361, -0.041, -0.046, -0.0509, -0.0558, -0.0608, -0.0657, -0.0706, -0.0756, -0.0805, -0.0855, -0.0904, -0.0953, -0.1003, -0.1052, -0.1101, -0.1151, -0.12, -0.1249, -0.1299, -0.1348, -0.1397, -0.1447, -0.1496, -0.1545, -0.1595, -0.1644, -0.1694, -0.1743, -0.1792]"
2026-04-04,zara india,Declining,-0.0714,"[0.065, 0.0436, 0.0221, 0.0007, -0.0207, -0.0421, -0.0636]","[0.065, 0.0436, 0.0221, 0.0007, -0.0207, -0.0421, -0.0636, -0.085, -0.1064, -0.1279, -0.1493, -0.1707, -0.1921, -0.2136, -0.235, -0.2564, -0.2779, -0.2993, -0.3207, -0.3421, -0.3636, -0.385, -0.4064, -0.4279, -0.4493, -0.4707, -0.4921, -0.5136, -0.535, -0.5564]","[0.065, 0.0436, 0.0221, 0.0007, -0.0207, -0.0421, -0.0636, -0.085, -0.1064, -0.1279, -0.1493, -0.1707, -0.1921, -0.2136, -0.235, -0.2564, -0.2779, -0.2993, -0.3207, -0.3421, -0.3636, -0.385, -0.4064, -0.4279, -0.4493, -0.4707, -0.4921, -0.5136, -0.535, -0.5564, -0.5779, -0.5993, -0.6207, -0.6421, -0.6636, -0.685, -0.7064, -0.7279, -0.7493, -0.7707, -0.7921, -0.8136, -0.835, -0.8564, -0.8779, -0.8993, -0.9207, -0.9421, -0.9636, -0.985, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,urban company,Improving,0.0675,"[0.37, 0.3902, 0.4105, 0.4307, 0.451, 0.4712, 0.4914]","[0.37, 0.3902, 0.4105, 0.4307, 0.451, 0.4712, 0.4914, 0.5117, 0.5319, 0.5521, 0.5724, 0.5926, 0.6129, 0.6331, 0.6533, 0.6736, 0.6938, 0.714, 0.7343, 0.7545, 0.7748, 0.795, 0.8152, 0.8355, 0.8557, 0.876, 0.8962, 0.9164, 0.9367, 0.9569]","[0.37, 0.3902, 0.4105, 0.4307, 0.451, 0.4712, 0.4914, 0.5117, 0.5319, 0.5521, 0.5724, 0.5926, 0.6129, 0.6331, 0.6533, 0.6736, 0.6938, 0.714, 0.7343, 0.7545, 0.7748, 0.795, 0.8152, 0.8355, 0.8557, 0.876, 0.8962, 0.9164, 0.9367, 0.9569, 0.9771, 0.9974, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
